x,y,mean24,var24,autocov24,dryperiod24,mean3,var3,autocov3,dryperiod3,mean6,var6,autocov6,dryperiod6,mean12,var12,autocov12,dryperiod12,mean18,var18,autocov18,dryperiod18
-80.53361,-3.633611,3.1593362831858407,77.80182478071895,21.76663547181735,0.5907079646017699,0.19020746887966802,5.719452660173172,0.3455915167895107,0.9712309820193638,0.358125,11.515361691447927,0.528551267677717,0.9536458333333333,0.71625,24.54377138638321,2.4702366751815132,0.9145833333333333,1.0677570093457944,43.98379109286381,0.025104182099838442,0.8878504672897196
-80.4575,-3.813333,5.04015625,154.17638552246092,23.295428877656455,0.48333333333333334,0.41630307371711384,10.833260361840395,1.3314119421454147,0.9351393592081271,0.8323893229166667,25.56875075666475,2.0251904926646516,0.8942708333333333,1.6647786458333333,55.535568607403484,6.336753636830455,0.825,2.4832333689268746,83.86602613818334,17.344000609681167,0.7632398753894081
-80.45722,-3.508333,3.1022964509394573,105.14005735679326,9.841638557812695,0.6847599164926931,0.22518924562777343,10.282382212609496,0.29450979532474636,0.9718089271730619,0.4493229166666667,20.819416410218107,0.5523985255021374,0.9515625,0.8986458333333334,41.69460072276861,1.4695616736020087,0.9177083333333333,1.3434518355731238,64.95410900994123,7.250878855295334,0.8847352024922118
-80.32194,-3.440556,4.240023145833334,126.95698136328113,28.05021000436457,0.6291666666666667,0.22198489189893203,6.390957956048477,0.5441820448536177,0.9744725188851263,0.4438541666666667,13.815464119516522,0.6895817107815437,0.9578125,0.8877083333333332,29.038533037094773,1.8591421615611712,0.9260416666666667,1.3274143302180685,48.2699252356323,1.7105753870575233,0.9049844236760125
-80.66083,-3.948889,3.8851789473684213,84.83347002060941,10.87022327363885,0.6484210526315789,0.29797841537246644,6.404752228151232,0.2494103481247548,0.9631481968939195,0.58959375,13.652542702118133,0.7529058683397274,0.9354166666666667,1.1791875,29.74738999114937,2.5342826625278656,0.8875,1.7218380062305296,46.41695735699789,5.882301961277303,0.8489096573208723
-80.43361,-3.966944,8.482300884955752,325.1118548829196,68.80472508686226,0.4225663716814159,0.7,25.121902434163726,2.9449035682933795,0.9261410788381743,1.31796875,56.29036509583727,5.86161972245135,0.8885416666666667,2.6359375,113.38876373516153,24.89655793261993,0.8177083333333334,3.941157440664663,200.98009254970196,46.48710600997375,0.7523364485981309
-73.07972,-3.485,8.635208333333333,254.3776978732639,18.254173255824487,0.48125,0.9868229166666667,24.671181315492085,2.1604697747618724,0.865625,1.973645833333333,51.91792307071038,8.500841423642854,0.7895833333333333,3.9472916666666666,116.4356909321975,14.946445981981698,0.66875,5.8991148983286115,193.94848886742926,9.4525107145553,0.5903426791277259
-73.28361,-3.766944,8.471041666666666,248.50226558159727,20.75724968458243,0.5416666666666666,0.8294791666666667,20.538057472095844,1.5334957249065764,0.8888020833333333,1.6589583333333333,43.74450540202142,2.486352881897388,0.8244791666666667,3.3179166666666666,93.08752361779611,7.120294317714521,0.7354166666666667,4.938678732038565,144.3834878838029,15.650902211514312,0.6557632398753894
-73.33806,-3.899722,8.456261061946904,239.63195925043075,8.860576630993037,0.4778761061946903,0.8209955752212389,17.462005482627525,1.6149279668229863,0.8744469026548672,1.5462083333333334,34.10633697694618,3.629785805385698,0.8119791666666667,3.092416666666667,77.28173941091748,7.200818299155826,0.7145833333333333,4.594703060685062,118.35137182259666,15.785038011086549,0.6246105919003115
-79.98361,-5.183611,5.996250000000001,249.66411093749997,85.51625858233282,0.5270833333333333,0.6510289137796301,19.18762496160517,3.1018956724137983,0.9236780411565512,1.30171875,43.86535752342376,8.771756522246505,0.8802083333333334,2.6034375,98.54827527766183,29.57273499860548,0.8020833333333334,3.88445606764991,164.79470106159673,56.133705845051566,0.7585669781931464
-79.77944,-4.7625,3.045645833333333,34.84397916623264,8.550237042448662,0.5104166666666666,0.29630372492836676,3.14079946180943,0.15727423357497236,0.9156030216202136,0.5924531250000001,6.561439501348655,0.5574308323802585,0.8661458333333333,1.1849062499999998,13.5629745659967,2.5075726943233105,0.7802083333333333,1.7338829551019501,22.402675624937693,3.686865810381852,0.7227414330218068
-79.32194,-5.931944,2.0969026548672565,32.97158332680711,5.080573532090517,0.6880530973451328,0.15524204702627942,1.4490860191434152,0.24457747479643765,0.9438450899031812,0.29229166666666667,3.6111386169766653,0.2201989402900159,0.915625,0.5845833333333333,7.858256377742241,0.5909043875417795,0.8645833333333334,0.8633103470810367,11.426623066734031,1.3567338407314757,0.8271028037383178
-79.51978,-5.56475,9.033192389006343,154.6756635930076,61.73166449671898,0.17758985200845667,0.7106264869151467,13.588699564099242,1.3817903031808962,0.9103885804916733,1.40015625,29.845335385304967,2.367461298644359,0.8588541666666667,2.8003125,61.24990871432056,11.880182699834911,0.7625,4.117306916950357,102.20471341008601,31.06746192321791,0.7024922118380063
-78.54222,-5.660556,1.9801670146137786,21.1034688656343,1.1942618058308332,0.534446764091858,0.13315061341686243,1.3525618764437446,0.07265349956520047,0.943878882798225,0.26567708333333334,2.78870945545845,0.16937412409636804,0.9130208333333333,0.5313541666666667,5.705773664082276,0.3047075711936232,0.8489583333333334,0.7887850467289719,9.283669564783196,0.11883571174198741,0.8052959501557633
-80.16944,-5.101667,4.202458333333334,161.21859770659722,52.810364599421966,0.56875,0.41962750716332387,12.375956910143968,1.4207038468448643,0.9322740296952331,0.8390364583333334,27.217242419406947,2.681223184916787,0.8932291666666666,1.6780729166666668,61.08429617444619,12.209596655873222,0.8260416666666667,2.502350708614121,98.19376275111827,28.865814548117804,0.7725856697819314
-78.4848,-7.166611,3.3867708333333337,26.690767697482638,7.529728899159664,0.35833333333333334,0.3450247460276114,2.7029932260181573,0.20153366499446232,0.8796561604584527,0.6898697916666666,5.6228414088268845,0.40672693629237405,0.8036458333333333,1.3797395833333335,11.593526361538483,1.2265524388605107,0.6677083333333333,2.0522566776898894,18.90769819895203,3.302334757197367,0.5809968847352025
-76.32194,-6.593056,3.7830309734513277,78.66967289284597,7.9285355510250985,0.5530973451327433,0.38329275041505256,6.077040898416526,0.821088574980994,0.9045379081350304,0.7214687500000001,12.90457699651199,1.7634071639307776,0.8609375,1.4429374999999998,29.209083818555335,2.638193860623522,0.7822916666666667,2.1575077881619937,44.41492182668284,6.030027428911287,0.7040498442367601
-78.84722,-7.084722,5.698263895833334,82.6137357377942,35.17295701316265,0.41041666666666665,0.5917600078145351,8.238771503308984,0.5716667745510352,0.8918989320135452,1.1832118072916666,17.758851496493662,1.5136022060684342,0.828125,2.3664236145833333,36.07980253815611,5.725365623852619,0.69375,3.5053097710134358,60.67577155488973,13.324552833403612,0.6199376947040498
-78.33889,-7.203333,4.988125,45.621213151041665,18.889376793286775,0.35208333333333336,0.4793175306069289,4.4636206754588175,0.5765277232733865,0.8710601719197708,0.9583854166666667,9.523840443150224,1.0776151978911364,0.7921875,1.9167708333333333,19.022855889188403,3.3852754224521555,0.6489583333333333,2.83191613675412,35.19247518523949,6.222819347296175,0.5638629283489096
-78.23722,-7.220278,4.8369469026548675,58.87516147505679,15.963108593424286,0.5309734513274337,0.41679114799446754,4.21722742850851,0.5765586349260293,0.8995850622406639,0.7847395833333333,8.744213896867771,1.1130918131922045,0.8578125,1.5694791666666665,18.22250875632817,3.8897459692718686,0.7697916666666667,2.3434042323818702,32.07947157092542,7.404104743776579,0.7118380062305296
-79.21639,-6.825556,2.796875,70.95596940104166,18.9481478136417,0.63125,0.3088564730398541,5.041840405267508,0.7505498737802021,0.9257619171659286,0.6175520833333332,11.831007160401501,2.7895221076470587,0.878125,1.2351041666666667,28.89971336080709,5.943603908501542,0.790625,1.8409824210219297,41.162912163245295,15.832480604073092,0.7398753894080997
-78.83028,-7.355833,5.008958333333334,74.44656558159723,31.028391620908025,0.3854166666666667,0.48713206564209427,5.82664182928939,0.6573532628816121,0.8926803855170617,0.9740104166666667,12.431853879004974,1.727381882201503,0.8286458333333333,1.9480208333333333,26.090155297660008,6.356109675707094,0.703125,2.89673407118371,50.486813851853505,13.27954596969966,0.6495327102803738
-78.62667,-7.033889,7.723382045929019,102.06179148452107,30.013841677313636,0.2964509394572025,0.8259462281388671,11.604121596896087,1.3244372456509197,0.862438005742626,1.6480208333333333,25.62769133504129,1.3192303026304522,0.7802083333333333,3.2960416666666665,49.62587801178338,5.083905607344297,0.6177083333333333,4.915342679127726,82.19041549014419,11.184772983328353,0.5280373831775701
-78.61694,-6.766944,3.9400442477876103,38.62262212193594,11.255963224295614,0.36504424778761063,0.40785615491009686,3.9374365954860973,0.6397819122994574,0.8813278008298755,0.7679166666666667,8.79857954831276,0.8112003540773788,0.8307291666666666,1.5358333333333334,17.783962851327452,1.7124340663433841,0.7114583333333333,2.283813252497285,29.710852678482855,5.116363375667875,0.6386292834890965
-78.11833,-6.864167,4.2975,60.74074375,18.174077231210884,0.46875,0.384110445428497,3.5519565049181185,0.4567048281998215,0.8968481375358166,0.7680208333333333,8.192235224719376,0.6444727027918753,0.8427083333333333,1.5360416666666665,16.992902968245964,3.293685994474512,0.7364583333333333,2.2890965732087225,26.906989010937025,8.396961629062831,0.661993769470405
-78.05056,-7.626944,4.8358333333333325,47.123007638888886,14.32221235067269,0.3625,0.5143526960145872,4.5871804344749,0.536948038020374,0.8648085438916384,1.0284375000000001,9.968968917366485,0.8821914762082879,0.7890625,2.0568750000000002,20.617140707602193,2.8895775849361804,0.6520833333333333,3.0513092578188368,33.55115898844736,8.233395937229972,0.5685358255451713
-78.05083,-7.830278,5.126458333333333,48.9027791232639,11.777331088983832,0.2791666666666667,0.5588434488147955,5.531468693886561,0.4093257556634847,0.8491794738213077,1.1173958333333331,12.010709733260274,0.4808729692992546,0.7630208333333334,2.2347916666666663,22.952095334944328,1.9556730154118744,0.5895833333333333,3.3340997683620563,36.41807873213632,7.05948784797728,0.5015576323987538
-77.16694,-6.046667,5.988958333333333,102.79394058159723,9.231499701979647,0.44166666666666665,0.5570721542068248,8.946465232925137,0.7912651705706643,0.8947642615264392,1.1138541666666666,19.763538603619303,1.5136954067333175,0.8369791666666667,2.227708333333333,42.60314402810745,2.190223573400777,0.7416666666666667,3.3311526479750784,65.42569015935462,6.600660318100346,0.6479750778816199
-78.83028,-6.999722,5.6431944375,62.07123957783759,22.838087237267697,0.30833333333333335,0.5470938603803074,5.827214013567281,0.8503218681805849,0.87574889294087,1.0939027760416669,12.949403434370057,1.9073365262200142,0.8067708333333333,2.1878055520833333,27.4089697905605,4.701397430587018,0.6614583333333334,3.267172696498467,45.53887945347819,10.153973989525461,0.5903426791277259
-78.38944,-7.237222,3.449583333333334,37.38020815972222,8.70075147841279,0.3958333333333333,0.35274811148736646,3.5128660602298725,0.3196845551987025,0.8812190674654858,0.7053124999999999,7.214192297720759,0.7171790202885466,0.8083333333333333,1.4106249999999998,15.135149682434443,2.2878431126266987,0.671875,2.0950431670646315,24.502873621170075,5.475001604476424,0.5965732087227414
-78.66056,-7.254167,2.9127659574468083,29.27288667572054,7.427679859858084,0.5910165484633569,0.300531914893617,2.2749991231791413,0.37429049520571234,0.91725768321513,0.5296875,4.790197277058926,0.6107822007039223,0.8859375,1.059375,9.928172365400588,1.9993978915740895,0.8,1.5837234658013057,17.534927107313905,3.5542008630599122,0.7507788161993769
-79.15322,-7.225028,0.6242083333333334,6.968072706597225,1.6568790461863632,0.9041666666666667,0.06301380567856213,0.6138805514805329,0.019367416215104537,0.9775983328991925,0.12599479166666666,1.2929617244260785,0.3198426186500347,0.9661458333333334,0.2519895833333333,2.7466912543996123,0.6613117611956275,0.9395833333333333,0.3768068535825545,4.128935184918806,1.180568258225953,0.9205607476635514
-77.52486,-9.516528,4.365044247787611,35.10753915733417,8.873129759330851,0.3030973451327434,0.48130013831258645,3.5822354386168667,0.5870704048597178,0.8506224066390041,0.9061979166666666,7.722122049761739,0.644470548725822,0.7734375,1.8123958333333332,14.912441667657541,2.1309686214279093,0.6052083333333333,2.692563565068695,26.64772889272924,4.087588879832888,0.5109034267912772
-77.45403,-9.729472,4.400625000000001,29.805728776041672,7.9176942841531925,0.3375,0.5206824693930712,3.4425827853839355,0.300541431483109,0.8197447251888512,1.0410937500000002,7.453601467956719,0.2507343214398229,0.7067708333333333,2.0821875000000003,14.631666286712202,0.8108473049603804,0.5270833333333333,3.0862661800373568,23.880067186444467,2.088303196235456,0.4236760124610592
-77.46694,-8.783611,5.072877358490566,38.90178794722321,9.889958060627263,0.37735849056603776,0.46319669713948697,3.4194716167393047,0.5483834547692679,0.8661161899144795,0.8180729166666666,6.895411916211884,0.871218127973694,0.8166666666666667,1.6361458333333332,13.945262044502359,2.4454443573229137,0.703125,2.438317757009346,25.05698857064307,3.267517237865555,0.6308411214953271
-77.17553,-9.586333,3.465135699373695,21.30423333231637,4.033469255886044,0.3695198329853862,0.3590446358653093,2.202979571912544,0.20129624431263632,0.868963717045158,0.71640625,4.5531416090626555,0.41877013634269156,0.7864583333333334,1.4328125,8.895591985554852,1.2178431438355732,0.63125,2.129750778816199,14.85343877941465,2.3010711190858597,0.5389408099688473
-75.84694,-9.1525,15.15862831858407,306.13609811849017,18.203643900229356,0.19469026548672566,1.6128666297731045,32.397647404195766,3.328246930265843,0.7446043165467626,3.0358854166666664,68.2544135993733,4.458508032377406,0.6541666666666667,6.071770833333333,139.85703366884712,9.63228729484726,0.503125,8.933403287987064,219.5073774763909,19.64425757579406,0.40498442367601245
-76.08472,-9.677778,9.430083333333332,96.13727915972223,16.758055184397477,0.15,0.983019801980198,10.606226577319186,1.021080355632288,0.7860865033871808,1.965015625,24.02671933301639,0.6309304142705824,0.6796875,3.93003125,45.90983307363732,3.0368112399546625,0.49583333333333335,5.829922118186881,67.80672603799275,10.444177254785746,0.37227414330218067
-75.13361,-8.333611,9.713229166666668,332.0994093641493,47.01345177233303,0.43125,0.9648097967691506,24.82597000633121,3.160938042446528,0.8569567483064096,1.9286145833333335,58.42394397243224,4.2600223466042895,0.7927083333333333,3.857229166666666,125.31378552961765,8.035410696301877,0.6854166666666667,5.755435373670681,192.27528215793868,17.87763085002101,0.5934579439252337
-75.08472,-8.474167,9.292291666666667,350.43758641493054,47.27554950191014,0.4875,0.8304846274101094,20.664149596022458,3.0600421640836433,0.8757165190203231,1.6601041666666667,47.81559834386967,4.976241282452225,0.8192708333333333,3.3202083333333334,109.16808447888803,9.118882946562891,0.725,4.962837487021452,163.80009835021164,27.739972081104437,0.6433021806853583
-75.90028,-9.100278,12.52942477876106,333.3184925894745,35.930392336844555,0.1747787610619469,1.3102933038184836,24.252051167032942,3.7663514618456375,0.7531820697288323,2.4663541666666666,54.688193008247595,7.298027968929036,0.6609375,4.932708333333333,120.59363638940762,20.56216355138331,0.5,7.239602225377908,187.3774459412754,36.66337058350873,0.40654205607476634
-74.8325,-10.954722,8.8446875,185.17508740234373,17.283610686121822,0.3416666666666667,0.9817717561229807,12.557729760807549,4.0853309832936056,0.7967691505992704,1.9625208333333333,35.80506751122536,5.232961224393854,0.7145833333333333,3.9250416666666665,73.23843756191674,13.143312156621594,0.5604166666666667,5.868707873127935,120.00411932342988,17.871972915145598,0.46417445482866043
-75.22111,-12.004444,4.497986104166667,30.45941467940878,3.5347298525110395,0.23333333333333334,0.40652079447772854,3.320582665090255,0.2709131044869013,0.8692367804115655,0.812829859375,7.226444172918931,0.20670117421000114,0.7901041666666667,1.6256597187500001,13.591617903392068,0.4580273360061115,0.6375,2.427066840185221,22.33771418986886,0.45576024369528184,0.5529595015576324
-74.96583,-9.372778,11.918041666666666,335.37032574826384,36.90481872024692,0.32708333333333334,1.2523293381969778,22.45122998062877,4.49604965831406,0.8027618551328817,2.503354166666667,55.43882855024058,7.992727242933353,0.7109375,5.006708333333334,124.41542628795956,15.553843521727268,0.5802083333333333,7.48075291376767,205.51153070821928,23.90092824515057,0.4657320872274143
-75.4794,-11.7831,4.015240083507307,24.62646920123256,1.2139119973942871,0.20041753653444677,0.4014095536413469,2.947717168715676,0.05903066356141839,0.8619159488384234,0.8009375,6.172813043800646,-0.08098153332944572,0.7692708333333333,1.601875,11.612394916645135,0.3822041113536396,0.584375,2.372231548335674,18.034229029381873,0.2810282576634909,0.48286604361370716
-74.86611,-12.393056,3.5910855949895617,25.242330345491865,1.4689691784465968,0.44676409185803756,0.2980187940485513,2.1193796510542793,0.14759711555813082,0.8981989036805011,0.594640625,4.531466783553139,0.3454892630425901,0.8401041666666667,1.18928125,9.073269642232216,1.0283068754911913,0.7333333333333333,1.7694859813084112,15.072767264557552,1.3749415415927495,0.6557632398753894
-76.98975,-10.477858,4.768893528183717,29.683186875928882,11.916347806682186,0.27139874739039666,0.5686945169712794,3.6984532951031603,0.33323770876187997,0.806266318537859,1.1344270833333334,7.742040517903269,0.8133786592850676,0.6739583333333333,2.268854166666667,15.463718835993411,1.8534958041987906,0.48125,3.3677561449772586,25.906310889012715,3.996159267990441,0.3660436137071651
-76.76694,-10.666944,3.551041666666667,20.161790581597227,4.6280793296762575,0.30833333333333335,0.3828080229226361,2.438873502745936,0.22590001944543325,0.862724667882261,0.7654166666666666,5.25263728099899,0.4486636827559415,0.771875,1.5308333333333333,10.062800597100837,0.9861453862392218,0.603125,2.2817096216708372,17.55150954045787,1.0662334024625675,0.5233644859813084
-76.73361,-10.916944,3.456458333333333,18.264333289930555,5.363771398656788,0.3458333333333333,0.3595207085178432,2.344913929976685,0.19732476865653387,0.8773117999479031,0.7188541666666666,4.946225015064614,0.18101814348972153,0.8005208333333333,1.4377083333333331,9.341244673599563,0.09178774470648789,0.6395833333333333,2.142653136671698,14.709184781689574,2.2757153357924307,0.543613707165109
-76.61694,-11.466944,3.097336477541371,17.728244936118323,5.825688643142537,0.3664302600472813,0.31146122672184456,2.1895395897158396,0.25038361890111227,0.9012710611882944,0.5487881927083333,4.3944824676114935,0.18382041262557175,0.8588541666666667,1.0975763854166667,8.210040406322593,0.2861192897681795,0.7302083333333333,1.6349250800795097,13.7242755113739,2.125948954596244,0.6666666666666666
-76.37828,-11.839389,2.6708333333333334,15.325399305555555,4.99528788999072,0.4625,0.2887470695493618,1.8850011033321497,0.15439764438363582,0.9041417035686377,0.57734375,3.9544741851504637,0.112787095642398,0.8442708333333333,1.1546875,7.461433973196741,0.31249050995313,0.7083333333333334,1.7208755533141917,12.143959050370652,1.7924033918406737,0.6230529595015576
-76.16944,-10.321667,3.4687891440501044,23.559799368900936,2.632198945229793,0.3277661795407098,0.32836553524804174,2.0752246188415966,0.22061505333118142,0.8629242819843342,0.6550208333333334,4.741747081194973,0.26855502861128117,0.7848958333333333,1.3100416666666665,9.772203301138717,0.6106364386089234,0.6541666666666667,1.957464319411926,14.95133004930533,1.1557844127097776,0.5545171339563862
-75.69028,-11.396944,2.401769911504425,15.069642885112383,1.9165987019213528,0.38716814159292035,0.2004149377593361,1.2560349933378312,0.04593495145837665,0.9106500691562932,0.37734375,2.4438492561474714,0.06931077568028118,0.8609375,0.7546874999999998,4.877143429911494,0.2989663800791536,0.753125,1.11410365325138,7.871589116188935,0.45271063281530566,0.6931464174454829
-75.62694,-11.253889,3.430416666666667,22.789408159722225,2.6867244951142393,0.29791666666666666,0.2641312841885908,1.9092284425196273,0.11998793629260608,0.8960666840323,0.528125,4.098825224136528,0.06977967989340193,0.8291666666666667,1.05625,8.210893189452033,0.29111098074600905,0.7072916666666667,1.557190688775566,13.048805582453415,0.10273477327967762,0.6339563862928349
-75.1292,-11.7486,5.108791666666667,22.95010437326389,3.3227400856783507,0.11666666666666667,0.4773006774361647,3.0742218379304176,0.15525756603232008,0.8428869202709744,0.9541041666666668,6.642065429392212,-0.007060851308630188,0.7473958333333334,1.9082083333333335,12.633250159914045,-0.1251751844054154,0.5833333333333334,2.843941808396602,20.082254112631272,0.7582083380366575,0.46261682242990654
-74.62694,-11.22,9.500916666666667,204.08879165972223,11.14865418404949,0.31875,1.0030849400729547,18.227054031489985,1.9184105385129624,0.824127149557061,2.005125,40.4237494761955,3.19938877652207,0.7432291666666667,4.01025,86.759027042138,4.469842792720874,0.6010416666666667,5.994574364220111,132.2954457462577,7.2835014933450015,0.48909657320872274
-76.25417,-10.694444,4.769375,28.95008294270833,5.76781550022834,0.2,0.46023970818134446,3.2319262742493806,0.30814066333700124,0.8540906722251173,0.92,7.224594069267737,0.2885823271039978,0.7682291666666666,1.84,13.830518865284164,0.2851608865453292,0.59375,2.735200742034727,22.568151427459473,1.5921735823457945,0.5
-72.69194,-12.856111,7.380962343096234,102.41271288142714,12.811951820378953,0.2803347280334728,0.7734309623430962,9.962227234618881,0.9985941529933439,0.8057008368200836,1.5404166666666665,22.288026382717995,1.2454878983652409,0.7088541666666667,3.0808333333333335,46.487792548788015,4.087593116685324,0.5552083333333333,4.595172238784102,78.13046608371124,6.844874364444877,0.4470404984423676
-71.87528,-13.556944,4.67179203539823,37.88188948772417,3.2509444638681577,0.28761061946902655,0.49276272123893805,4.096269248611662,0.3069697896860462,0.8335176991150443,0.9280364583333334,8.56628943048258,0.4162236873611398,0.7609375,1.8560729166666665,17.37361191182423,1.546790529603442,0.603125,2.725583928759257,28.605447269886007,1.212439151095472,0.5093457943925234
-76.23361,-12.133611,5.094799054373523,38.79325900217405,16.368165599800147,0.28368794326241137,0.5420336979012711,4.557900153486902,0.37393523547587076,0.8675731599172333,0.9550520833333332,8.583524540692448,0.4141258833552112,0.8052083333333333,1.9101041666666665,16.47261917017492,1.5549769592517202,0.6489583333333333,2.8471583650251877,26.32186096827574,6.635532513482977,0.5529595015576324
-75.33889,-12.033611,4.165,35.381066666666676,2.635984916492692,0.225,0.377181557697317,3.6874388541722154,0.13788603966008442,0.8723625944256317,0.7541666666666667,7.621998286796522,0.006422224957697559,0.7885416666666667,1.5083333333333333,14.427622075189923,0.37673208975499234,0.6166666666666667,2.209371754937985,21.870616813679444,0.44270642448227493,0.5249221183800623
-75.91061,-12.492056,3.2522458628841604,20.52537911685641,12.529040790597715,0.4302600472813239,0.3531776529707361,2.357103103513797,0.34134010507155216,0.891220809932013,0.6222916666666667,4.610254629980798,0.32395491582004243,0.8463541666666666,1.2445833333333334,8.701843263671618,1.0644760398900757,0.7145833333333333,1.8587522624970731,14.437493928270435,3.755031369359033,0.6339563862928349
-72.28361,-12.683611,8.033867924528304,105.68036617123532,5.599807601011428,0.14386792452830188,0.788066037735849,9.536303236229609,0.6447206841770233,0.7924528301886793,1.39225,18.268204569601963,0.6734051968554953,0.7270833333333333,2.7845,37.547388772429805,2.5668694594107757,0.5666666666666667,4.161375822021084,57.95956943294299,6.059433559861382,0.4657320872274143
